URL,Precio,Referencia,Zona,Disposición,M² edificados,M² del terreno,Dormitorios,Plantas,Barrio Privado,Acepta permuta,Tipo de Propiedad,Estado,Baños,M² de terraza,Año de Construcción,Garajes,Sobre,Cuota inicial,Vivienda Social
https://www.infocasas.com.pe/vendo-espectacular-penthouse-con-azotea-privada/192545274,U$S 950.000,ZCA7CA,San Isidro,Interior,569 m2,,3,1,,,Departamento,Excelente estado,3,,48,2,No aplica,,
https://www.infocasas.com.pe/vendo-exclusivo-de-estreno-departamento-en-miraflores-jardin-privado-y-ubicacion-perfecta/192014554,U$S 299.000,L33BCA,Miraflores,Al frente,122 m2,,3,1,,,Departamento,A estrenar,2,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-3-dorm-jesus-maria-4to-piso-calle-rio-de-janeiro-con-ascensor/192439323,U$S 133.000,T70FD0,Jesus Maria,Interior,84 m2,,3,1,,,Departamento,Excelente estado,2,,2014,,Otros,,
https://www.infocasas.com.pe/vendo-departamento-duplex-piso-1-2-amplios-dormitorios-con-estacionamiento/192560928,U$S 220.000,R937CB,Santiago De Surco,Al frente,143 m2,,2,2,,,Departamento,Excelente estado,2,,2015,1,Rambla,,
https://www.infocasas.com.pe/vendo-departamento-en-la-molina-la-ensenada/191932499,U$S 189.000,U022C4,La Molina,Al frente,125 m2,,3,3,,,Departamento,Buen estado,1,51 m2,2004,2,No aplica,,
https://www.infocasas.com.pe/vendo-duplex-en-el-condominio-el-nuevo-rancho-de-miraflores/192232644,U$S 580.000,SF3BFC,Miraflores,Al frente,2.645 m2,,3,2,,,Departamento,A estrenar,3,18 m2,2013,3,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-los-tusilagos-sj-lurigancho/192108355,U$S 65.000,HAD822,San Juan De Lurigancho,Al frente,59 m2,,3,3,,,Departamento,Buen estado,1,,1983,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-82-m2-con-balcon-con-vista-a-la-calle-en-lince/190525556,U$S 169.000,R20575,Miraflores,Al frente,82 m2,,2,3,,,Departamento,Buen estado,2,82 m2,2014,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-103-m2-en-28-julio-346-miraflores/192024213,U$S 220.000,SE28A3,Miraflores,Al frente,103 m2,,3,1,,,Departamento,Buen estado,3,103 m2,2015,2,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-golf-los-andes-nana/192147890,S/ 198.000,ZBE931,Chosica,Interior,69 m2,,3,3,,,Departamento,A estrenar,2,10 m2,2018,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-santo-domingo-de-carabayllo/192131518,U$S 63.000,K248EA,Carabayllo,Al frente,109 m2,,3,3,,,Departamento,Excelente estado,2,5 m2,2018,1,Avenida,,
https://www.infocasas.com.pe/vendo-departamento-de-estreno-frente-a-parque-03-dormitorios-todos-con-bano/192353389,U$S 420.000,YB0323,Miraflores,Al frente,157 m2,,3,1,,,Departamento,A estrenar,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-93m2-estac-javier-prado-oeste-magdalena/191841703,U$S 148.000,A431D6,Magdalena Del Mar,No aplica,93 m2,,2,1,,,Departamento,Excelente estado,2,,2011,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-ascensor-directo-av-cristobal-de-peralta-surco-vcalle/192439409,U$S 218.000,OBB955,Santiago De Surco,Al frente,130 m2,,3,1,,,Departamento,Excelente estado,3,,2015,,Avenida,,
https://www.infocasas.com.pe/vendo-duplex-en-monterrico-dorm-cochera/191163794,S/ 494.000,Z8CB25,Santiago De Surco,No aplica,113 m2,,3,,,,Departamento,Buen estado,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-con-cochera-en-paseo-la-castellana/191199264,S/ 829.560,H5C869,Santiago De Surco,No aplica,118 m2,,3,,,,Departamento,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-70-m2-full-amoblado-en-miraflores/191623971,U$S 148.000,R9CD39,Miraflores,No aplica,70 m2,,2,3,,,Departamento,Buen estado,2,70 m2,2015,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-do-piso-a-cuadra-del-parque-armatambo/191164169,S/ 161.250,Y3CBD9,Chorrillos,No aplica,48 m2,,2,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-depa-pueblo-libre-frente-parque-francisco-ruiz-olivier-m-m/190810282,S/ 333.000,E2028F,Pueblo Libre,No aplica,70 m2,,5,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-de-remate-dpto-vista-al-parque-prol-la-castellana-surco/192451151,U$S 80.000,MAB421,Santiago De Surco,Al frente,45 m2,,,1,,,Departamento,Excelente estado,2,,2024,,No aplica,,
https://www.infocasas.com.pe/vendo-duplex-estreno-urb-miramar-punta-hermosa-playa-blanca/192232814,U$S 228.000,G57C79,Punta Hermosa,No aplica,156 m2,,3,1,,,Departamento,A estrenar,3,,2025,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-duplex-pentagonito-san-borja/192335573,U$S 410.000,F1108E,San Borja,No aplica,240 m2,,4,1,,,Departamento,Excelente estado,3,,2012,2,No aplica,,
https://www.infocasas.com.pe/vendo-amplio-dpto-chacarilla-san-borja-frente-a-pq-venecia-remodelado/192171642,U$S 590.000,A76133,San Borja,No aplica,267 m2,,3,1,,,Departamento,Excelente estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-en-los-olivos-3-habitaciones-95000/192174692,U$S 95.000,L4CA3D,Los Olivos,No aplica,90 m2,,3,3,,,Departamento,Excelente estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-penthouse-triplex-en-casuarinas-surco/190671972,S/ 1.831.500,F57148,Santiago De Surco,No aplica,307 m2,,4,,,,Departamento,Buen estado,3,,,3,No aplica,,
https://www.infocasas.com.pe/vendo-amplio-departamento-con-linda-vista-la-golf-de-san-isidro/190486969,S/ 2.100.000,L7782E,San Isidro,No aplica,193 m2,,3,,,,Departamento,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-3-dorm-en-chorrillos-ac7232-m2-con-balcon-y-vista-calle/191375485,U$S 88.000,Z5596E,Chorrillos,Al frente,72 m2,,3,3,,,Departamento,A estrenar,2,2 m2,2019,,Avenida,,
https://www.infocasas.com.pe/vendo-lindo-departamento-con-vista-al-parque-gondal/191166134,S/ 348.006,R7DBC0,Pueblo Libre,No aplica,64 m2,,2,,,,Departamento,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-80m2-03-dorm-piso-2-prolima-cerca-a-trilce-los-olivos/192386000,U$S 75.000,RD62FF,Los Olivos,No aplica,80 m2,,3,1,,,Departamento,Excelente estado,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-flat-totalmente-amoblado-miraflores/192083804,U$S 235.000,O30182,Miraflores,No aplica,80 m2,,2,1,,,Departamento,Excelente estado,3,,2022,,No aplica,,
https://www.infocasas.com.pe/vendo-flat-de-estreno-2-dorm-real-plaza-salaverry-no-paga-alcabala/192012167,U$S 142.000,X9BD64,Lince,Al frente,77 m2,,2,1,,,Departamento,A estrenar,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-88m2-3d-cochera-av-ramon-castilla-surco/192278145,U$S 185.000,H4F9D2,Santiago De Surco,No aplica,88 m2,,3,1,,,Departamento,Excelente estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-preciosos-departamento-en-san-isidro/190802991,S/ 3.553.150,B5CDD8,San Isidro,No aplica,280 m2,,3,,,,Departamento,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-hermoso-departamento-en-los-olivos/191173890,S/ 608.000,V8FD7B,Los Olivos,No aplica,105 m2,,3,,,,Departamento,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-estreno-distrito-de-san-miguel/190982315,S/ 474.900,A25EB2,San Miguel,Al frente,64 m2,,2,3,,,Departamento,A estrenar,2,,2024,1,No aplica,,Si
https://www.infocasas.com.pe/vendo-moderno-departamento-de-m-a-metros-de-la-costanera-san-miguel/191200244,S/ 340.000,YFFE7D,San Miguel,No aplica,,,3,,,,Departamento,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-en-primer-piso-m-dorm-cerca-avbrasil/190475435,S/ 580.000,K9C3FE,Pueblo Libre,No aplica,156 m2,,3,,,,Departamento,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-3-dorm-en-2do-piso-jesus-maria/192430797,U$S 125.000,UFDFEB,Jesus Maria,Al frente,66 m2,,3,3,,,Departamento,Excelente estado,1,,2004,,Otros,,
https://www.infocasas.com.pe/vendo-dedartamento-m-dormitorios-en-avuniversitaria-con-german-aguirre/190797594,S/ 179.000,A4D743,San Martin De Porres,No aplica,56 m2,,2,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-m-de-dormitorios-bao-cerca-a-avarenales/190475436,S/ 255.000,SD57C3,Jesus Maria,No aplica,50 m2,,2,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-moderno-departamento-en-chacarilla/190802993,S/ 1.230.700,K2FF3B,San Borja,No aplica,143 m2,,3,,,,Departamento,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-1piso-4dormescritorioestac-urb-villa-sol-los-olivos/192560523,U$S 91.900,CC185E,Los Olivos,Al frente,117 m2,,5,1,,,Departamento,Excelente estado,2,20 m2,2021,1,Avenida,,
https://www.infocasas.com.pe/vendo-penthouse-con-vista-al-pentagonito/190671970,S/ 1.941.330,N9902A,San Borja,No aplica,231 m2,,4,,,,Departamento,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-precioso-departamento-en-cerros-de-camacho-vista-al-golf/190802983,S/ 4.962.500,Z56455,Santiago De Surco,No aplica,493 m2,,4,,,,Departamento,Buen estado,3,,,5,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-primer-piso-de-m-de-dormitorios-en-vipol-ocasion/190475423,S/ 154.000,NA9390,Callao,No aplica,40 m2,,2,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-acogedor-mini-departamento-en-av-28-de-julio/190789870,U$S 135.000,TAC594,Miraflores,Contrafrente,47 m2,,,1,,,Departamento,Buen estado,1,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-centro-de-miraflores/190486947,S/ 592.000,DDF44F,Miraflores,No aplica,110 m2,,2,,,,Departamento,Buen estado,1,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-lindo-penthouse-en-chacarilla/190671955,S/ 1.973.090,M4A609,San Borja,No aplica,270 m2,,4,,,,Departamento,Buen estado,3,,,3,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-3piso-3dorm-escrit-vexterior-urb-villa-sol-los-olivos/192495856,U$S 81.900,H100CA,Los Olivos,Al frente,103 m2,,3,1,,,Departamento,Excelente estado,2,10 m2,2021,,Avenida,,
https://www.infocasas.com.pe/vendo-departamento-en-excelente-ubicacin/190535798,S/ 289.000,R3C311,San Luis,No aplica,,,2,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-3-dorm-santa-leonor-chorrillos/192430948,U$S 142.000,O2BD4F,Chorrillos,Al frente,90 m2,,3,3,,,Departamento,Excelente estado,2,10 m2,2022,1,Avenida,,
https://www.infocasas.com.pe/vendo-departamento-por-univ-de-lima-surco/190817227,S/ 1.340.518,EC072C,Santiago De Surco,No aplica,177 m2,,3,,,,Departamento,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-m-de-dormitorios-vista-calle-la-corua-er-piso/190820145,S/ 518.000,MFD6AA,Pueblo Libre,No aplica,90 m2,,,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-m-de-tres-dormitorios-valle-hermoso/190678581,S/ 536.500,VADB4B,Santiago De Surco,No aplica,91 m2,,3,,,,Departamento,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-lindo-departamento-bello-horizonte-la-paz-xx/191162754,S/ 217.500,CB4023,San Miguel,No aplica,40 m2,,1,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-con-linda-vista-en-chacarilla/190820683,S/ 1.707.100,D84BD4,San Borja,No aplica,200 m2,,3,,,,Departamento,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-bello-duplex-3dor-alt-av-sucre-pueblo-libre/190800971,U$S 110.000,DC4E32,Pueblo Libre,Al frente,85 m2,,3,3,,,Departamento,Excelente estado,2,,2016,1,Otros,,
https://www.infocasas.com.pe/vendo-dpto-d-jardin-terraza-er-piso-condominio-privado-golf-los-incas-surco/190525550,U$S 250.000,G176D9,Santiago De Surco,No aplica,120 m2,,3,1,,,Departamento,Buen estado,2,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-lindo-departamento-totalmente-remodelado-magdalena/191757079,U$S 190.000,ADF1BF,San Isidro,Interior,94 m2,,3,3,,,Departamento,Reciclada,3,,94,2,Otros,,Si
https://www.infocasas.com.pe/vendo-amplio-departamento-a-1-cdra-av-la-marina-san-miguel/191891443,U$S 88.000,QCC686,San Miguel,No aplica,75 m2,,3,1,,,Departamento,Excelente estado,2,,2013,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-3d-114m2-calle-berlin-miraflores/192186550,U$S 160.000,F46285,Miraflores,No aplica,120 m2,,3,1,,,Departamento,Requiere mantenimiento,2,,1987,,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-de-estreno-3d-2-estac-191m2-miraflores/192177319,U$S 396.500,K71AB7,Miraflores,No aplica,191 m2,,3,1,,,Departamento,A estrenar,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-las-florese-sjl/191159852,S/ 351.500,LE4F35,San Juan De Lurigancho,No aplica,130 m2,,5,,,,Departamento,Buen estado,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-101-m2-en-caminos-del-inca-2770/191851892,U$S 159.000,U7ACC9,Santiago De Surco,Al frente,101 m2,,3,3,,,Departamento,Buen estado,3,101 m2,2015,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-con-dos-terrazas-a-una-cuadra-del-malecn-cisneros-en-miraflores/191166980,S/ 1.125.000,H22AAA,Miraflores,No aplica,140 m2,,3,,,,Departamento,Buen estado,2,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-lindo-departamento-75m2-en-condominio-de-asia-sarapampa/192044301,U$S 78.000,S90F17,Asia,Al frente,75 m2,,2,1,,,Departamento,Buen estado,2,,2019,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-segundo-piso-urb-pacificio-ii-etapa-san-martin-de-porres/192155051,S/ 261.000,DCF6E6,San Martin De Porres,Al frente,108 m2,,3,1,,,Departamento,Buen estado,1,,1990,,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-3-dorm-balcon-cochera-deposito-urb-los-rosales-surco/191848945,U$S 200.000,J1A5EA,Santiago De Surco,No aplica,100 m2,,3,1,,,Departamento,Excelente estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-duplex-de-m-con-excelente-zona-de-surco/191199730,S/ 1.103.300,DAF563,Santiago De Surco,No aplica,177 m2,,3,,,,Departamento,A estrenar,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-hermoso-duplex-de-habitaciones-linda-terraza-con-vista-panoramica/191163828,S/ 1.031.250,FF44BC,Lince,No aplica,190 m2,,4,,,,Departamento,Buen estado,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-hermoso-duplex-de-hab-con-cuarto-de-juegos-y-terraza/190517071,S/ 1.031.250,G1A69E,Lince,No aplica,160 m2,,4,,,,Departamento,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-estreno-en-el-polo-surco/191199401,S/ 871.850,LEFC52,Santiago De Surco,No aplica,57 m2,,2,,,,Departamento,A estrenar,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-duplex-de-m-con-terraza-totalmente-de-estreno-en-cerca-a-caminos-del-incasurco/191200256,S/ 832.500,DF7FFB,Santiago De Surco,No aplica,185 m2,,4,,,,Departamento,A estrenar,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-dpto-de-estreno-m-en-malecon-grau-chorrillos/191199364,S/ 589.798,P2A794,Chorrillos,No aplica,83 m2,,3,,,,Departamento,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-duplex-remodelado-impecable-frente-a-parque-san-borja/191972425,U$S 415.000,M5DA46,San Borja,No aplica,240 m2,,4,1,,,Departamento,Excelente estado,3,,2013,2,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-covima-la-molina/192147884,U$S 100.000,G86181,La Molina,Al frente,103 m2,,3,3,,,Departamento,Buen estado,3,,2014,,Avenida,,
https://www.infocasas.com.pe/vendo-hermoso-departamento-cerros-de-camacho-surco/192000845,U$S 390.000,H2BE02,Santiago De Surco,Al frente,204 m2,,3,3,,,Departamento,En construcción,3,,2010,2,Otros,,
https://www.infocasas.com.pe/vendo-departamento-duplex-78m2-torres-de-limatambo-2-dorm-san-borja/191300556,U$S 97.000,EFC688,San Borja,Al frente,78 m2,,2,3,,,Departamento,Requiere mantenimiento,1,,1986,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-malecon-cisneros-miraflores/191001450,U$S 620.000,I272CB,Miraflores,Al frente,270 m2,,3,3,,,Departamento,Excelente estado,3,20 m2,2000,2,Otros,,
https://www.infocasas.com.pe/vendo-departamento-de-m-en-casuarinas-sur-de-tres-dormitorios/190525580,S/ 962.000,XAEEC0,Santiago De Surco,No aplica,150 m2,,3,,,,Departamento,Buen estado,2,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-primer-piso-vista-a-la-laguna-cdra-33-av-la-molina/191893553,U$S 165.000,S5E107,La Molina,No aplica,106 m2,,2,1,,,Departamento,Excelente estado,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-comodo-dpto-3-dor-av-los-faisanes-chorrillos/192411143,U$S 79.000,CAD05A,Chorrillos,Al frente,80 m2,,3,3,,,Departamento,Buen estado,2,,2015,,No aplica,,
https://www.infocasas.com.pe/vendo-elegante-departamento-duplex-en-miraflores/191159722,S/ 690.000,VAE47A,Miraflores,No aplica,98 m2,,,,,,Departamento,Buen estado,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-domitorio-con-vista-al-mar-en-barranco/191199909,S/ 443.030,H907DD,Barranco,No aplica,36 m2,,1,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-proyecto-surco-entrega-15-de-agosto-2025/192028433,U$S 138.000,S7C07F,Santiago De Surco,No aplica,75 m2,,2,1,,,Departamento,A estrenar,2,,2025,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-proceres-san-martin-de-porres/192105949,U$S 58.000,KFA22A,San Martin De Porres,Al frente,60 m2,,2,3,,,Departamento,Buen estado,1,,2006,,Avenida,,
https://www.infocasas.com.pe/vendo-acogedor-departamento-en-er-piso-en-urb-la-calera/191164237,S/ 241.875,UAF7EA,Surquillo,No aplica,52 m2,,2,,,,Departamento,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-depto-en-primer-piso-en-la-molina/191161180,S/ 570.000,FC2F7F,La Molina,No aplica,121 m2,,3,,,,Departamento,Buen estado,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-con-hermosa-vista-panoramica-precio-ocasion-en-jesus-maria/191742881,S/ 480.000,M7C287,Jesus Maria,No aplica,75 m2,,3,1,,,Departamento,Excelente estado,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-do-piso-condominio-changrila/191159926,S/ 141.740,TDAFFF,Los Olivos,No aplica,61 m2,,3,,,,Departamento,Buen estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-depa-malecon-chorrillos/190650876,U$S 399.000,O53A73,Chorrillos,Al frente,190 m2,,4,3,,,Departamento,Excelente estado,3,11 m2,,2,Rambla,,
https://www.infocasas.com.pe/vendo-departamento-flat-en-miraflores/190985343,S/ 768.500,E25FFD,Miraflores,Al frente,83 m2,,3,1,,,Departamento,En construcción,2,,2024,2,Avenida,,Si
https://www.infocasas.com.pe/vendo-lindo-dpto-duplex-de-estreno-en-chacarilla-surco-frente-a-parque/186021418,U$S 395.000,42640,Santiago De Surco,Al frente,202 m2,608 m2,3,1,,,Departamento,A estrenar,3,60 m2,2024,2,Otros,,
https://www.infocasas.com.pe/vendo-duplex-de-dormitorios/191167088,S/ 677.000,LCBB8D,Santiago De Surco,No aplica,135 m2,,4,,,,Departamento,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-de-m-con-dormitorios-en-san-miguel/191199810,S/ 342.000,DEB06E,San Miguel,No aplica,75 m2,,3,,,,Departamento,Buen estado,2,,,,No aplica,,
